Site,Lab ID,Field ID ,Field Date,Reach,Transect,Source of Production,Method,Life Stage,Order,Family,Genus,Common Name ,Functional Group ,Length ,a ,b ,Weight,ID Date,Processor,QA/QC,Notes
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.0074,2.879,0.174929805,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Larvae,Plecoptera,Peltoperlidae,NA,Roach-like stonefly,Shredder,5,0.017,2.737,1.391649357,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Adult,Annelida,Oligochaeta,NA,Aquatic earthworm,Collector-Gatherer,15,0.008,1.888,1.329077433,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Larvae,Plecoptera,Peltoperlidae,NA,Roach-like stonefly,Shredder,4,0.017,2.737,0.755591594,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Nymph,Ephemeroptera,Heptagenniidae,NA,Flat-headed mayfly,Scraper,4,0.0108,2.754,0.491469953,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,2,0.0074,2.879,0.054437363,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Larvae,Trichoptera,Hydropsychidae,NA,Net-spinner caddisfly,Collector-Filterer,10,0.0046,2.926,3.879339886,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Larvae,Trichoptera,Hydropsychidae,NA,Net-spinner caddisfly,Collector-Filterer,4,0.0046,2.926,0.265696214,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Nymph,Plecoptera,Chloroperlidae,NA,Little green stonefly,Predator,4,0.0065,2.724,0.28374275,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,3,0.0074,2.879,0.174929805,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Nymph,Plecoptera,Chloroperlidae,NA,Little green stonefly,Predator,4,0.0065,2.724,0.28374275,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Collector-Gatherer,1,0.0074,2.879,0.0074,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Adult,Sphaeriida,Spaerioidea,NA,Pea clam,Collector-Filterer,2,NA,NA,NA,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Adult,Sphaeriida,Spaerioidea,NA,Pea clam,Collector-Filterer,2,NA,NA,NA,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Adult,Sphaeriida,Spaerioidea,NA,Pea clam,Collector-Filterer,2,NA,NA,NA,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Adult,Sphaeriida,Spaerioidea,NA,Pea clam,Collector-Filterer,2,NA,NA,NA,1.15.2026,NB,BG,
FTC,2SUR2.10/9/2025,2SUR2,10.9.2025,2,2,Aquatic,Surber,Adult,Sphaeriida,Spaerioidea,NA,Pea clam,Collector-Filterer,2,NA,NA,NA,1.15.2026,NB,BG,
FTC,2PAN2.10/8/2025,2PAN2,10.8.2025,2,2,Terrestrial,Pan Trap,Adult,Diptera,NA,NA,Mosquito,Parasite,4,0.006,3.05,0.41156101,1.20.2026,NB,BG,
FTC,2PAN2.10/8/2025,2PAN2,10.8.2025,2,2,Terrestrial,Pan Trap,Adult,Diptera,Chironomidae,NA,Midge,Collector-Gatherer,4,0.005097526,2.32,0.127097974,1.20.2026,NB,BG,Pupa
FTC,2PAN2.10/8/2025,2PAN2,10.8.2025,2,2,Terrestrial,Pan Trap,Adult,Diptera,NA,NA,Mosquito,Parasite,2,0.006,3.05,0.4116,1.20.2026,NB,MK,
FTC,2PAN2.10/8/2025,2PAN2,10.8.2025,2,2,Terrestrial,Pan Trap,Adult,Diptera,NA,NA,Mosquito,Parasite,4,0.006,3.05,0.4116,1.20.2026,NB,MK,
FTC,2PAN2.10/8/2025,2PAN2,10.8.2025,2,2,Aquatic,Pan Trap,Nymph,Ephemeroptera,Heptagenniidae,NA,Flat-headed mayfly,Scraper,4,0.0108,2.754,0.491469953,1.20.2026,NB,MK,
FTC,2PAN2.10/8/2025,2PAN2,10.8.2025,2,2,Terrestrial,Pan Trap,Nymph,Hemiptera,Aphididae ,NA,Aphid,Piercer-Herbivore,2,0.005,3.33,0.050280535,1.20.2026,NB,MK,
FTC,2PAN2.10/8/2025,2PAN2,10.8.2025,2,2,Terrestrial,Pan Trap,Nymph,Hemiptera,Aphididae ,NA,Aphid,Piercer-Herbivore,2,0.005,3.33,0.050280535,1.20.2026,NB,MK,
FTC,2PAN2.10/8/2025,2PAN2,10.8.2025,2,2,Terrestrial,Pan Trap,Nymph,Hemiptera,Aphididae ,NA,Aphid,Piercer-Herbivore,1,0.005,3.33,0.005,1.20.2026,NB,MK,
FTC,2PAN2.10/8/2025,2PAN2,10.8.2025,2,2,Terrestrial,Pan Trap,Larvae,Diptera,Sciaridae,NA,Fungus nats and Gull midges,Fungivore,1,NA,NA,NA,1.20.2026,NB,MK,
FTC,2PAN2.10/8/2025,2PAN2,10.8.2025,2,2,Terrestrial,Pan Trap,Nymph,Thysanoptera,Thripidae,NA,Thrip,Piercer-Herbivore,3,0.0071,2.537,0.115269649,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Drift Net,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Pan Trap,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,5,0.0074,2.879,0.761318463,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Pan Trap,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.0074,2.879,0.400463035,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Pan Trap,Adult,Annelida,Oligochaeta,NA,Aquatic earthworm,Collector-Gatherer,9,0.008,1.888,0.506640431,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Pan Trap,Larvae,Diptera,Simuliidae,NA,Black fly ,Collector-Filterer,6,0.002,3.011,0.440598902,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Pan Trap,Larvae,Diptera,Simuliidae,NA,Black fly ,Collector-Filterer,5,0.002,3.011,0.254465365,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Pan Trap,Larvae,Diptera,Simuliidae,NA,Black fly ,Collector-Filterer,5,0.002,3.011,0.254465365,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Pan Trap,Larvae,Diptera,Simuliidae,NA,Black fly ,Collector-Filterer,5,0.002,3.011,0.254465365,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Pan Trap,Larvae,Diptera,Simuliidae,NA,Black fly ,Collector-Filterer,5,0.002,3.011,0.254465365,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Drift Net,Adult,Plecoptera,Chloroperlidae,NA,Little green stonefly,Predator,5,0.0065,2.724,0.521083892,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Drift Net,Adult,Plecoptera,Chloroperlidae,NA,Little green stonefly,Predator,4,0.0065,2.724,0.28374275,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Drift Net,Adult,Plecoptera,Chloroperlidae,NA,Little green stonefly,Predator,5,0.0065,2.724,0.521083892,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Terrestrial,Pan Trap,Adult,Diptera,Chironomidae,NA,Midge,Collector-Gatherer,4,0.006,3.05,0.41156101,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Terrestrial,Pan Trap,Larvae,Diptera,Chironomidae,NA,Midge,Collector-Gatherer,4,0.005097526,2.32,0.127097974,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Surber,Adult,Sphaeriida,Spaerioidea,NA,Pea clam,Collector-Filterer,2,NA,NA,NA,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Surber,Adult,Sphaeriida,Spaerioidea,NA,Pea clam,Collector-Filterer,1,NA,NA,NA,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Surber,Adult,Coleoptera,Tenebrionidae,NA,Darkling beetle ,Detritivore,6,0.0513,2.669,6.123546956,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,3,0.152895591,2.18,1.676946847,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Surber,Larvae,Trichoptera,Limnephilidae,NA,Northern case-maker caddisfly,Shredder,4,0.004,2.933,0.233293128,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Surber,Adult,Diptera,Ceratopogonidae,NA,Biting midge,Predator,4,0.1,1.57,0.881524093,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Surber,Adult,Hemiptera,Psyllidae,NA,Psyllid ,Piercer-Herbivore,3,0.0123,2.995,0.330280755,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Surber,Adult,Hemiptera,Psyllidae,NA,Psyllid ,Piercer-Herbivore,3,0.0123,2.995,0.330280755,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Surber,Adult,Hemiptera,Cicadellidae,NA,Leaf hopper,Piercer-Herbivore,3,0.079,2.229,0.914387684,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Surber,Adult,Sphaeriida,Spaerioidea,NA,Pea clam,Collector-Filterer,1,NA,NA,NA,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Surber,Nymph,Plecoptera,Perlidae,NA,Golden stonefly,Predator,3,0.0099,2.879,0.234027712,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Surber,Larvae,Nematoda,NA,NA,Nematode,Parasite,10,0.0758,0.74,0.416551982,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Surber,Nymph,Ephemeroptera,Leptophlebiidae,NA,Prong-gilled mayfly,Collector-Gatherer,4,0.0047,2.686,0.194639506,1.20.2026,NB,MK,
FTC,2DRN2.10/8/2025,2DRN2,10.8.2025,2,2,Aquatic,Surber,Larvae,Diptera,Tipulidae,NA,Cranefly,Shredder,15,0.0029,2.681,4.125709674,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Trichoptera,Limnephilidae,NA,Northern case-maker caddisfly,Shredder,2,0.004,2.933,0.030547872,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Shredder,4,0.0056,2.762,0.257678227,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Thysanoptera,Thripidae,NA,Thrip,Piercer-Herbivore,2,0.0071,2.537,0.041207043,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Diptera,Ceratopogonidae,NA,Biting midge,Predator,1,0.1,1.57,0.1,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Nymph,Ephemeroptera,Ephemerellidae,NA,Small minnow mayfly,Collector-Gatherer,6,0.0053,2.875,0.915083479,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Nymph,Ephemeroptera,Ephemerellidae,NA,Small minnow mayfly,Collector-Gatherer,6,0.0053,2.875,0.915083479,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Annelida,Oligochaeta,NA,Aquatic earthworm,Collector-Gatherer,38,0.008,1.888,7.68637232,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Annelida,Oligochaeta,NA,Aquatic earthworm,Collector-Gatherer,41,0.008,1.888,8.872089382,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Annelida,Oligochaeta,NA,Aquatic earthworm,Collector-Gatherer,24,0.008,1.888,3.227964957,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Annelida,Oligochaeta,NA,Aquatic earthworm,Collector-Gatherer,12,0.008,1.888,0.872135931,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Annelida,Oligochaeta,NA,Aquatic earthworm,Collector-Gatherer,14,0.008,1.888,1.166755128,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Ephemeroptera,Ephemerellidae,NA,Small minnow mayfly,Collector-Gatherer,5,0.0053,2.875,0.5417696,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Ephemeroptera,Ephemerellidae,NA,Small minnow mayfly,Collector-Gatherer,5,0.0053,2.875,0.5417696,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.152895591,2.18,3.139682578,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.152895591,2.18,3.139682578,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.152895591,2.18,3.139682578,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,3,0.152895591,2.18,1.676946847,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.152895591,2.18,3.139682578,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,1,0.152895591,2.18,0.152895591,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.152895591,2.18,3.139682578,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.152895591,2.18,3.139682578,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,3,0.152895591,2.18,1.676946847,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.152895591,2.18,3.139682578,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,3,0.152895591,2.18,1.676946847,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.152895591,2.18,3.139682578,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.152895591,2.18,3.139682578,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,3,0.152895591,2.18,1.676946847,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,3,0.152895591,2.18,1.676946847,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.152895591,2.18,3.139682578,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.152895591,2.18,3.139682578,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,5,0.152895591,2.18,5.106808487,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,3,0.152895591,2.18,1.676946847,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.152895591,2.18,3.139682578,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.152895591,2.18,3.139682578,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.152895591,2.18,3.139682578,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle bettle,Collector-Gatherer,4,0.152895591,2.18,3.139682578,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,3,0.152895591,2.18,1.676946847,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,3,0.152895591,2.18,1.676946847,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Nymph,Plecoptera,Peltoperlidae,NA,Roach-like stonefly,Shredder,3,0.017,2.737,0.343818939,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Nymph,Plecoptera,Peltoperlidae,NA,Roach-like stonefly,Shredder,3,0.017,2.737,0.343818939,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Nymph,Ephemeroptera,Leptophlebiidae,Neoleptophlebia,Prong-gilled mayfly,Collector-Gatherer,4,0.0047,2.686,0.194639506,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,3,0.152895591,2.18,1.676946847,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Adult,Coleoptera,Elmidae,Cleptelmis,Riffle beetle,Scraper,2,0.152895591,2.18,0.692851805,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Nymph,Ephemeroptera,Ephemerellidae,NA,Small minnow mayfly,Collector-Gatherer,6,0.0053,2.875,0.915083479,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Nymph,Ephemeroptera,Ephemerellidae,NA,Small minnow mayfly,Collector-Gatherer,5,0.0053,2.875,0.5417696,1.20.2026,NB,MK,
FTC,3SUR2.7/8/2025,3SUR2,7.8.2025,3,2,Aquatic,Surber,Nymph,Ephemeroptera,Leptophlebiidae,Neoleptophlebia,Prong-gilled mayfly,Collector-Gatherer,3,0.0047,2.686,0.089876375,1.20.2026,NB,MK,
